物品ID,物品名称,全区挂售价,全区挂售价标准差,本服成交价,本服成交价标准差,本服成交价波动,本服挂售价,本服挂售价标准差,本服挂售价与成交价差值,利润率,单价差,本服近一个月成交次数,本服近一个月成交数量
4766HQ,山羊肩肉HQ,39.25,20.48627589387588,27.4,22.050850323740352,0.8047755592605969,104.75,0.4330127018922193,77.35,-0.30191082802547775,-11.850000000000001,30,49
4766NQ,山羊肩肉NQ,13.75,7.917543811056558,17.8,6.11228271597445,0.3433866694367668,60.75,37.09026152509578,42.95,0.29454545454545467,4.050000000000001,123,702
4767HQ,盗龙腿肉HQ,670.75,99.58256624530219,555.8,253.4690513652505,0.456043633258817,606.5,23.5,50.700000000000045,-0.1713753261274693,-114.95000000000005,26,56
4767NQ,盗龙腿肉NQ,388.5,43.292609068985435,239.6,280.20035688770986,1.169450571317654,610.6666666666666,163.88274941419414,371.0666666666666,-0.3832689832689833,-148.9,124,420
4768HQ,水牛里脊HQ,10.25,12.55736835487436,279.6,147.0518275982995,0.5259364363315432,311.75,5.0682837331783235,32.14999999999998,26.278048780487808,269.35,40,72
4768NQ,水牛里脊NQ,45.0,25.129663746258124,257.4,131.51669095593914,0.5109428553066789,365.0,66.82439674250715,107.60000000000002,4.72,212.39999999999998,35,85
4769HQ,水蜥尾肉HQ,211.0,72.92119033586876,159.0,100.6339902816141,0.6329181778717868,0,0,-159.0,-0.24644549763033174,-52.0,18,23
4769NQ,水蜥尾肉NQ,92.0,22.516660498395403,26.2,32.46166970443757,1.23899502688693,92.0,22.516660498395403,65.8,-0.7152173913043478,-65.8,121,382
4770HQ,鬼鮟鱇肝脏HQ,2.25,0.4330127018922193,5.0,3.687817782917155,0.737563556583431,0,0,-5.0,1.2222222222222223,2.75,13,15
4770NQ,鬼鮟鱇肝脏NQ,2.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,-0.5,-1.0,43,118
4771HQ,陆蟹蟹脚HQ,185.25,14.184057952504283,153.8,76.2585077220896,0.49582904890825485,207.25,4.205650960315181,53.44999999999999,-0.16977058029689607,-31.44999999999999,34,48
4771NQ,陆蟹蟹脚NQ,53.0,37.69615364994153,141.6,73.1179868431838,0.5163699635818065,139.5,81.13106679934636,-2.0999999999999943,1.671698113207547,88.6,117,327
4772NQ,鸡蛋NQ,2.0,0.0,401.4,798.8015022519676,1.990038620458315,2.0,0.0,-399.4,199.7,399.4,33,337
4773HQ,渡渡鸟蛋HQ,12.0,9.0,45.4,29.742898312034086,0.6551299187672707,223.5,113.44932789576146,178.1,2.783333333333333,33.4,30,69
4773NQ,渡渡鸟蛋NQ,2.0,0.0,81.6,33.25417267050858,0.4075266258640758,126.0,12.864680330268607,44.400000000000006,39.8,79.6,60,224
4774HQ,跳蜥蛋HQ,173.0,110.62549434917794,267.0,153.15351775261317,0.5736086807213976,3.0,0.0,-264.0,0.5433526011560694,94.0,4,5
4774NQ,跳蜥蛋NQ,138.5,34.311076928595526,197.8,91.7352712973587,0.463777913535686,209.25,0.4330127018922193,11.449999999999989,0.42815884476534305,59.30000000000001,30,156
4775HQ,碧企鹅蛋HQ,55.25,4.493050188902857,93.6,22.168446043870553,0.2368423722635743,818.5,399.81589513174686,724.9,0.6941176470588235,38.349999999999994,46,81
4775NQ,碧企鹅蛋NQ,53.0,42.69074841227312,281.6,212.48491711177996,0.7545629158799004,171.0,44.34523649728345,-110.60000000000002,4.313207547169812,228.60000000000002,97,653
4776HQ,星里海带HQ,24.5,16.874537030686206,3.6,3.2000000000000006,0.8888888888888891,45.25,37.8310388437854,41.65,-0.8530612244897959,-20.9,8,11
4776NQ,星里海带NQ,2.0,0.0,58.2,114.4,1.965635738831615,56.5,88.65241113472324,-1.7000000000000028,28.1,56.2,23,99
4777HQ,野洋葱HQ,168.0,86.58521813797087,1101.4,1486.8956385705085,1.3500051194575162,105.0,0.0,-996.4000000000001,5.555952380952381,933.4000000000001,7,56
4777NQ,野洋葱NQ,72.75,4.9180788932265,587.6,429.8546731163918,0.7315430107494755,72.75,4.9180788932265,-514.85,7.076975945017182,514.85,21,559
4778HQ,库尔札斯胡萝卜HQ,49.5,34.15040263305837,172.8,313.849900430126,1.8162609978595254,53.0,0.0,-119.80000000000001,2.490909090909091,123.30000000000001,17,109
4778NQ,库尔札斯胡萝卜NQ,65.0,17.95828499606797,220.0,390.281949364815,1.774008860749159,42.0,0.0,-178.0,2.3846153846153846,155.0,18,566
4779HQ,食人魔南瓜HQ,79.75,37.13068138345969,287.2,275.97492639730876,0.9609154818847798,99.0,6.0,-188.2,2.601253918495298,207.45,1,1
4779NQ,食人魔南瓜NQ,8.75,5.261891294962297,19.2,11.685888926393234,0.6086400482496477,42.0,7.0710678118654755,22.8,1.1942857142857144,10.45,8,228
4780HQ,红宝石番茄HQ,302.0,22.516660498395403,674.0,694.6815097582489,1.0306847325790043,391.0,76.0,-283.0,1.2317880794701987,372.0,9,35
4780NQ,红宝石番茄NQ,63.0,17.320508075688775,51.8,53.46924349567703,1.032224777908823,256.25,179.48729063641247,204.45,-0.1777777777777778,-11.200000000000003,25,568
4781HQ,高山萝卜HQ,299.0,120.0,361.8,369.4354612107506,1.0211040940042857,0,0,-361.8,0.21003344481605346,62.80000000000001,2,9
4781NQ,高山萝卜NQ,72.5,19.551214796017153,128.2,102.39609367549136,0.7987214795280138,1312.0,787.0,1183.8,0.7682758620689654,55.69999999999999,9,180
4782HQ,拉诺西亚莴苣HQ,114.25,36.00260407248342,1307.2,859.2725760781616,0.6573382619936976,251.33333333333334,240.1892772146352,-1055.8666666666668,10.441575492341357,1192.95,8,30
4782NQ,拉诺西亚莴苣NQ,59.5,36.854443422740765,447.6,472.5287716107877,1.055694306547783,59.5,36.854443422740765,-388.1,6.522689075630253,388.1,10,227
4783HQ,谢尔达莱菠菜HQ,1823.5,2062.519515059191,670.0,267.58176320519306,0.3993757659779001,5250.0,0.0,4580.0,-0.6325747189470798,-1153.5,2,4
4783NQ,谢尔达莱菠菜NQ,205.5,2.0615528128088303,120.2,67.46969690164616,0.5613119542566236,892.25,776.5405253430113,772.05,-0.41508515815085156,-85.3,5,407
4784HQ,高原芹HQ,494.5,113.5484478097345,990.0,547.3587489023995,0.5528876251539389,630.0,0.0,-360.0,1.0020222446916076,495.5,5,14
4784NQ,高原芹NQ,236.5,78.5,469.0,160.87013395904162,0.34300668221544056,420.0,0.0,-49.0,0.9830866807610994,232.5,18,269
4785HQ,红辣椒HQ,278.25,327.7364604373459,658.0,687.6452573820312,1.0450535826474638,52.5,0.5,-605.5,1.3647798742138364,379.75,24,112
4785NQ,红辣椒NQ,46.25,6.977642868476432,188.0,175.1741990134392,0.9317776543268043,46.25,6.977642868476432,-141.75,3.064864864864865,141.75,15,539
4786HQ,仙人掌叶HQ,778.75,136.3990010960491,2206.2,2286.565144490749,1.0364269533545232,0,0,-2206.2,1.8330016051364364,1427.4499999999998,6,19
4786NQ,仙人掌叶NQ,112.5,64.6741834119303,418.0,224.67665655336782,0.5375039630463345,0,0,-418.0,2.7155555555555555,305.5,13,281
4787HQ,新薯HQ,721.25,218.27433999442079,581.4,200.2194795717939,0.3443747498654866,0,0,-581.4,-0.19389948006932411,-139.85000000000002,12,116
4787NQ,新薯NQ,437.75,131.72200841165457,492.0,163.2666530556684,0.33184279076355366,828.5,0.5,336.5,0.12392918332381497,54.25,58,1063
4788HQ,巫茄HQ,728.0,162.96625417551942,580.4,116.34706700213806,0.20046014300850803,0,0,-580.4,-0.2027472527472528,-147.60000000000002,14,108
4788NQ,巫茄NQ,106.5,65.07111494357538,513.0,106.68833113325937,0.20796945640011572,630.0,210.0,117.0,3.816901408450704,406.5,31,926
4789HQ,中原甘蓝HQ,119.0,76.57349410860131,467.8,415.7924482238705,0.8888252420347809,1049.0,0.0,581.2,2.93109243697479,348.8,10,69
4789NQ,中原甘蓝NQ,7.5,5.5,148.0,43.08131845707603,0.29108998957483806,189.0,36.373066958946424,41.0,18.733333333333334,140.5,41,1059
4790HQ,芦荟HQ,99.75,4.763139720814412,241.8,37.854458125827136,0.15655276313410726,525.0,0.0,283.2,1.42406015037594,142.05,12,123
4790NQ,芦荟NQ,95.0,0.0,316.0,94.78396488858229,0.2999492559765262,482.0,0.0,166.0,2.3263157894736843,221.0,36,1312
4791HQ,盐韭HQ,939.75,55.539963089652844,286.0,128.0,0.44755244755244755,0,0,-286.0,-0.6956637403564778,-653.75,11,212
4791NQ,盐韭NQ,450.75,192.8566501316457,260.0,139.2838827718412,0.5357072414301585,0,0,-260.0,-0.4231835829173599,-190.75,19,131
4792HQ,西葫芦HQ,1060.5,120.17799299372577,1116.0,542.755930414399,0.4863404394394256,1714.5,34.5,598.5,0.05233380480905225,55.5,147,2473
4792NQ,西葫芦NQ,43.75,13.292385038058445,41.8,16.0299719276111,0.38349215137825604,70.5,4.5,28.700000000000003,-0.044571428571428595,-1.9500000000000028,103,5425
4793HQ,球蓟HQ,18.75,10.353139620424328,372.6,269.5207598683263,0.7233514757604034,18.75,10.353139620424328,-353.85,18.872,353.85,15,76
4793NQ,球蓟NQ,9.75,7.790218225441442,95.4,7.709734106958554,0.08081482292409385,78.25,25.252475126212875,-17.150000000000006,8.784615384615385,85.65,11,95
4794HQ,尖叫菇HQ,2.0,0.0,1.2,0.4000000000000001,0.3333333333333334,2.5,0.5,1.3,-0.4,-0.8,11,16
4794NQ,尖叫菇NQ,2.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,-0.5,-1.0,25,244
4795HQ,鸡油菌HQ,124.75,27.535204738661378,198.0,91.73875952943771,0.46332706833049353,210.0,0.0,12.0,0.5871743486973948,73.25,7,19
4795NQ,鸡油菌NQ,20.0,5.744562646538029,130.8,96.72931303384719,0.7395207418489845,262.5,52.5,131.7,5.540000000000001,110.80000000000001,6,29
4796HQ,金钱蘑HQ,782.0,152.19888304452172,827.2,397.0508279804992,0.47999374755863056,2100.0,0.0,1272.8,0.05780051150895149,45.200000000000045,17,111
4796NQ,金钱蘑NQ,354.5,145.6648550611986,719.4,142.11769770158818,0.19755031651596913,822.6666666666666,24.513035081133644,103.26666666666665,1.0293370944992946,364.9,59,1942
4797HQ,草菇HQ,716.25,273.4898307067376,986.6,669.9240553973264,0.6790229631029052,612.5,87.5,-374.1,0.3774520069808027,270.35,6,63
4797NQ,草菇NQ,170.5,145.03361679279737,319.6,235.92083417960356,0.7381753259687219,0,0,-319.6,0.8744868035190616,149.10000000000002,32,563
4798HQ,白松露HQ,857.3333333333334,579.0258102096044,679.8,495.73396091048676,0.7292350116364913,0,0,-679.8,-0.20707620528771398,-177.53333333333342,6,14
4798NQ,白松露NQ,114.75,18.632968094214082,262.8,119.18624081663118,0.4535245084346696,0,0,-262.8,1.2901960784313729,148.05,21,46
4800HQ,黑松露HQ,44.75,16.67895380412093,47.8,58.5436589222095,1.224762738958358,88.0,5.049752469181039,40.2,0.06815642458100557,3.049999999999997,4,32
4800NQ,黑松露NQ,18.75,8.671072598012312,83.6,19.652989594461197,0.2350836075892488,173.25,52.81275887510517,89.65,3.458666666666667,64.85,1,24
4803HQ,可可豆HQ,76.5,42.717092597694425,443.8,149.69889779153354,0.3373116218826803,580.5,2.5,136.7,4.8013071895424835,367.3,5,19
4803NQ,可可豆NQ,53.5,51.5,230.6,194.93958038325619,0.8453581109421344,889.3333333333334,885.9181050689102,658.7333333333333,3.310280373831776,177.1,6,72
4804HQ,橄榄HQ,141.5,63.21985447626402,590.8,292.19062271058596,0.49456774324743735,766.0,242.0,175.20000000000005,3.1752650176678445,449.29999999999995,4,66
4804NQ,橄榄NQ,152.0,80.77747210701756,783.2,227.61581667362225,0.2906228507068721,708.5,187.14766896758292,-74.70000000000005,4.152631578947369,631.2,8,153
4805HQ,山栗HQ,11.5,5.315072906367325,203.8,100.84522794857475,0.4948244747231341,70.0,24.041630560342615,-133.8,16.721739130434784,192.3,9,25
4805NQ,山栗NQ,2.25,0.4330127018922193,76.2,46.52053310098671,0.610505683739983,10.0,5.049752469181039,-66.2,32.86666666666667,73.95,6,42
4806HQ,胡桃HQ,1132.25,784.5531769740022,999.6,592.6218355747618,0.5928589791664284,2094.0,4.0,1094.4,-0.1171561051004637,-132.64999999999998,12,35
4806NQ,胡桃NQ,328.25,57.06739436841321,659.8,182.7680497242338,0.2770052284392753,603.0,78.0,-56.799999999999955,1.0100533130236098,331.54999999999995,41,308
4807HQ,铁帽橡果HQ,722.0,150.014999250075,880.0,624.1794613730895,0.7092948424694199,1207.5,522.3684044809755,327.5,0.21883656509695282,158.0,8,61
4807NQ,铁帽橡果NQ,346.5,79.27326157034287,310.2,48.74587162006645,0.15714336434579773,525.0,0.0,214.8,-0.10476190476190483,-36.30000000000001,24,435
4808HQ,低地葡萄HQ,86.75,35.70976757135224,122.6,28.337960406493618,0.23114160201055153,343.5,239.5,220.9,0.41325648414985583,35.849999999999994,6,92
4808NQ,低地葡萄NQ,30.5,5.852349955359813,74.8,24.64467488119898,0.32947426311763345,101.75,1.0897247358851685,26.950000000000003,1.4524590163934423,44.3,16,428
4809HQ,拉诺西亚香橙HQ,57.5,47.5,343.4,335.4421559673143,0.9768263132420336,105.0,0.0,-238.39999999999998,4.972173913043478,285.9,7,33
4809NQ,拉诺西亚香橙NQ,39.5,25.42144763777232,94.0,17.435595774162696,0.18548506142726273,100.0,5.0,6.0,1.3797468354430378,54.5,22,619
4810HQ,仙女苹果HQ,183.75,17.41228014936585,806.4,649.4128424969742,0.8053234653980336,2940.0,0.0,2133.6,3.388571428571429,622.65,28,145
4810NQ,仙女苹果NQ,86.25,12.497499749949988,360.4,78.03742691811411,0.2165300413932134,53969.5,51030.5,53609.1,3.178550724637681,274.15,44,1538
4811HQ,太阳柠檬HQ,1626.75,1211.0638659872566,185.2,4.308131845707603,0.023262051002740838,262501976.75,454662195.13584423,262501791.55,-0.8861533732903027,-1441.55,30,197
4811NQ,太阳柠檬NQ,73.75,2.48746859276655,150.0,50.21951811795888,0.3347967874530592,206.5,0.5,56.5,1.0338983050847457,76.25,221,12603
4812HQ,仙子梅HQ,99.25,27.625848403261752,130.0,91.706052144883,0.7054311703452538,184.0,131.0,54.0,0.3098236775818639,30.75,32,1183
4812NQ,仙子梅NQ,84.5,18.186533479473212,104.8,12.464349160706307,0.11893462939605255,91.25,22.083647796503186,-13.549999999999997,0.24023668639053253,20.299999999999997,87,6187
4813HQ,鳄梨HQ,825.5,173.58787400046123,1933.2,52.976976131145875,0.027403774121221743,1562.0,22.516660498395403,-371.20000000000005,1.3418534221683829,1107.7,95,1151
4813NQ,鳄梨NQ,2.0,0.0,1.0,0.0,0.0,2.25,0.4330127018922193,1.25,-0.5,-1.0,30,2037
4814HQ,血红奇异果HQ,117.0,20.784609690826528,93.6,7.709734106958554,0.0823689541341726,2099.0,0.0,2005.4,-0.20000000000000007,-23.400000000000006,14,59
4814NQ,血红奇异果NQ,105.0,0.0,95.6,9.850888284819801,0.10304276448556278,113.5,8.5,17.900000000000006,-0.08952380952380956,-9.400000000000006,45,1516
4815HQ,罗兰莓HQ,109.75,32.32162588732194,437.0,682.0967673285074,1.5608621677997883,1487.5,822.8722561856123,1050.5,2.9817767653758542,327.25,27,480
4815NQ,罗兰莓NQ,103.0,0.0,136.6,5.571355310873647,0.04078591003567824,119.0,0.0,-17.599999999999994,0.3262135922330096,33.599999999999994,90,7782
4816HQ,多刺菠萝HQ,84.0,36.373066958946424,130.8,62.00451596456503,0.47404064193092527,209.5,0.5,78.69999999999999,0.5571428571428574,46.80000000000001,10,62
4816NQ,多刺菠萝NQ,26.0,6.0,75.4,34.3487991056456,0.4555543647963607,84.0,6.745368781616021,8.599999999999994,1.9000000000000004,49.400000000000006,29,860
4818HQ,水牛豆HQ,56.0,13.874436925511608,178.4,96.08038301339144,0.5385671693575753,278.0,143.60884373881714,99.6,2.185714285714286,122.4,5,29
4818NQ,水牛豆NQ,14.0,11.022703842524301,244.8,176.28545033552828,0.7201203036582038,170.75,4.763139720814412,-74.05000000000001,16.485714285714288,230.8,5,71
4819HQ,糯米HQ,158.75,76.52573096678006,193.8,159.0778425802915,0.8208351010334959,226.0,37.0,32.19999999999999,0.22078740157480325,35.05000000000001,4,20
4819NQ,糯米NQ,103.0,74.53522657106504,279.4,74.94424594323436,0.268232805809715,191.5,21.07723890835799,-87.89999999999998,1.7126213592233008,176.39999999999998,18,85
4820HQ,小扁豆HQ,10.5,3.905124837953327,445.2,177.84307689645948,0.39946782770992695,8.666666666666666,2.6246692913372702,-436.5333333333333,41.4,434.7,15,63
4820NQ,小扁豆NQ,14.5,7.92148975887743,330.0,160.0,0.48484848484848486,0,0,-330.0,21.75862068965517,315.5,4,7
4821HQ,多实玉米HQ,111.25,2.165063509461097,98.0,13.2664991614216,0.13537244042266938,0,0,-98.0,-0.11910112359550562,-13.25,13,359
4821NQ,多实玉米NQ,114.25,3.766629793329841,102.4,6.8,0.06640625,118.75,1.299038105676658,16.349999999999994,-0.10371991247264767,-11.849999999999994,81,6083
4822HQ,翡翠豆HQ,665.0,299.0401310861136,929.2,888.1095427930047,0.9557786728293206,1575.0,742.4621202458749,645.8,0.3972932330827068,264.20000000000005,15,156
4822NQ,翡翠豆NQ,73.75,12.152674602736633,59.6,28.29558269412383,0.4747580988946951,147.25,101.40112178866661,87.65,-0.191864406779661,-14.149999999999999,23,412
4823HQ,黑麦HQ,202.25,199.59631133866176,343.4,280.3537765039023,0.8164058721721092,787.5,262.5,444.1,0.6978986402966625,141.14999999999998,3,71
4823NQ,黑麦NQ,157.5,52.5,397.6,318.4704695886261,0.8009820663697839,1102.0,997.0,704.4,1.5244444444444447,240.10000000000002,3,19
4824HQ,小麦HQ,2764.5,2485.59665875218,71.8,64.99969230696404,0.905288193690307,10500.0,7424.621202458749,10428.2,-0.9740278531379997,-2692.7,2,5
4824NQ,小麦NQ,2.0,0.0,261.2,182.0487846704833,0.696970844833397,11563.333333333334,13374.296500709443,11302.133333333333,129.6,259.2,20,738
4825HQ,黑麦粉HQ,62.75,39.18146883413127,78.6,38.07151165898197,0.48437037734073757,261.5,158.00079113725982,182.9,0.25258964143426277,15.849999999999994,6,50
4825NQ,黑麦粉NQ,37.75,20.559365262575593,98.4,152.11127505875427,1.5458462912475026,50.25,4.763139720814412,-48.150000000000006,1.6066225165562917,60.650000000000006,20,652
4826HQ,小麦粉HQ,82.75,8.073877630977572,74.2,15.778466338652816,0.21264779432146652,89.33333333333333,11.264496832477201,15.133333333333326,-0.10332326283987914,-8.549999999999997,34,521
4826NQ,小麦粉NQ,69.25,4.493050188902857,75.6,10.461357464497617,0.13837774423938648,72.0,1.7320508075688772,-3.5999999999999943,0.09169675090252705,6.349999999999994,145,10112
4827HQ,玉米粉HQ,244.0,241.42597209082538,224.4,304.19309656861054,1.3555842093075336,814.0,16.0,589.6,-0.08032786885245902,-19.599999999999994,16,293
4827NQ,玉米粉NQ,11.0,0.0,9.8,0.39999999999999997,0.04081632653061224,11.0,0.0,1.1999999999999993,-0.10909090909090902,-1.1999999999999993,38,2500
4828HQ,桂皮HQ,121.0,96.71349440486576,49.8,10.590561835898981,0.21266188425499963,28.0,25.0,-21.799999999999997,-0.5884297520661157,-71.2,36,162
4828NQ,桂皮NQ,15.5,18.83480820183736,47.8,0.9797958971132712,0.020497822115340403,51.0,2.1213203435596424,3.200000000000003,2.083870967741935,32.3,135,11109
4829HQ,大蒜HQ,220.25,178.89714223541975,880.0,584.4655678480983,0.6641654180092026,42.0,0.0,-838.0,2.995459704880817,659.75,9,54
4829NQ,大蒜NQ,28.0,4.527692569068709,46.2,8.634813257969162,0.18690071986946236,43.666666666666664,13.767917618708923,-2.5333333333333385,0.6500000000000001,18.200000000000003,50,1594
4830HQ,黑胡椒HQ,513.0,405.8546537863032,239.8,213.20450276670988,0.8890930056993739,0,0,-239.8,-0.5325536062378167,-273.2,13,82
4830NQ,黑胡椒NQ,57.75,11.321991874224253,97.4,53.48121165418749,0.5490884153407339,227.75,145.03857245574366,130.35,0.6865800865800866,39.650000000000006,31,1042
4831HQ,丁香花HQ,160.5,18.553975315279473,423.4,377.1803812501387,0.8908369892539885,1050.0,0.0,626.6,1.6380062305295948,262.9,13,53
4831NQ,丁香花NQ,102.5,58.023702053557386,385.4,339.0041887646818,0.8796164731828797,136.25,0.4330127018922193,-249.14999999999998,2.76,282.9,24,748
4832HQ,马郁兰HQ,952.0,19.672315572906,1442.0,765.2458428505182,0.5306836635579183,1918.75,259.0862549422489,476.75,0.5147058823529411,490.0,105,828
4832NQ,马郁兰NQ,2.0,0.0,204.8,397.1636438547718,1.9392756047596278,3.25,0.4330127018922193,-201.55,101.4,202.8,34,1587
4833HQ,香草豆HQ,1355.75,1438.901208387845,495.0,159.25200155728027,0.32172121526723285,0,0,-495.0,-0.6348884381338742,-860.75,0,0
4833NQ,香草豆NQ,275.75,135.94737033131608,573.2,415.1059623758734,0.724190443782054,2100.0,0.0,1526.8,1.0786944696282865,297.45000000000005,0,0
4834HQ,婴猴薄荷HQ,5.0,3.4641016151377544,104.4,63.09865291747519,0.6043932271788811,0,0,-104.4,19.880000000000003,99.4,8,13
4834NQ,婴猴薄荷NQ,2.0,0.0,28.2,36.8423669163641,1.306466911927805,0,0,-28.2,13.1,26.2,14,53
4835HQ,阿拉米格芥子HQ,390.25,196.34710973171977,163.4,27.889783075527856,0.1706841069493749,0,0,-163.4,-0.5812940422805893,-226.85,9,76
4835NQ,阿拉米格芥子NQ,10.5,3.570714214271425,208.8,62.11086861411616,0.2974658458530467,392.0,147.74809643443803,183.2,18.885714285714286,198.3,23,344
4836HQ,生姜HQ,224.0,47.91137651956996,490.0,91.6515138991168,0.1870439059165649,2100.0,1050.0,1610.0,1.1875,266.0,25,131
4836NQ,生姜NQ,199.25,10.256095748383007,426.6,142.09236432687015,0.33308102280091456,945.0,692.5225628093283,518.4,1.141028858218319,227.35000000000002,16,146
4837HQ,中原罗勒草HQ,219.75,86.59496232460639,126.0,55.35341001239219,0.4393127778761285,0,0,-126.0,-0.42662116040955633,-93.75,8,55
4837NQ,中原罗勒草NQ,64.0,6.96419413859206,119.6,60.07195685176237,0.5022738867204212,123.5,67.2551113299205,3.9000000000000057,0.8687499999999999,55.599999999999994,40,1002
4838HQ,龙息椒HQ,238.5,7.794228634059948,213.8,11.973303637676612,0.05600235564862774,238.5,7.794228634059948,24.69999999999999,-0.1035639412997903,-24.69999999999999,13,106
4838NQ,龙息椒NQ,217.5,14.150971698084906,203.8,5.075431016179808,0.02490397947095097,262.0,0.0,58.19999999999999,-0.06298850574712633,-13.699999999999989,34,1504
4839HQ,月桂HQ,963.5,11.586630226256467,950.0,0.0,0.0,0,0,-950.0,-0.014011416709911795,-13.5,134,2283
4839NQ,月桂NQ,5.0,1.7320508075688772,4.8,0.39999999999999997,0.08333333333333333,0,0,-4.8,-0.040000000000000036,-0.20000000000000018,50,2988
4840HQ,艾蒿HQ,226.5,16.515144564913744,1230.8,458.4663128300704,0.372494566810262,642.25,34.4265522525855,-588.55,4.4339955849889625,1004.3,22,312
4840NQ,艾蒿NQ,218.0,15.016657417681207,508.0,506.05928506450704,0.9961796950088722,619.5,18.186533479473212,111.5,1.330275229357798,290.0,40,901
4841HQ,百里香HQ,193.0,123.0548658119621,1299.6,822.4163422500795,0.6328226702447519,1968.75,136.3990010960491,669.1500000000001,5.733678756476683,1106.6,7,57
4841NQ,百里香NQ,29.25,15.896147331979533,104.4,5.817215828899594,0.055720458131222166,115.5,6.06217782649107,11.099999999999994,2.5692307692307694,75.15,12,162
4842HQ,扁桃HQ,91.75,13.808964479641476,261.6,220.4410125180884,0.8426644209407048,0,0,-261.6,1.8512261580381475,169.85000000000002,31,171
4842NQ,扁桃NQ,48.0,0.0,138.0,43.08131845707603,0.31218346708026107,118.25,27.334730655340287,-19.75,1.875,90.0,40,852
4843HQ,沙漠番红花HQ,352.75,23.99348870006194,500.0,0.0,0.0,1269.0,831.0,769.0,0.4174344436569808,147.25,40,792
4843NQ,沙漠番红花NQ,152.0,0.0,406.6,8.089499366462674,0.019895473109844252,438.0,1.0,31.399999999999977,1.6750000000000003,254.60000000000002,103,5003
4844HQ,肉豆蔻HQ,407.0,236.08684842659068,285.6,68.01940899478619,0.23816319676045583,0,0,-285.6,-0.29828009828009827,-121.39999999999998,15,221
4844NQ,肉豆蔻NQ,195.75,6.977642868476432,153.0,43.28510136294011,0.2829091592349027,258.0,93.56548508932127,105.0,-0.2183908045977011,-42.75,61,1240
4845HQ,撒沟厉鼠尾草HQ,118.25,41.233329964968874,87.6,38.76390073251142,0.4425102823346053,286.0,204.17639432608266,198.4,-0.2591966173361523,-30.650000000000006,17,83
4845NQ,撒沟厉鼠尾草NQ,88.25,10.568230693924125,91.4,7.939773296511683,0.08686841681084992,125.5,32.5,34.099999999999994,0.03569405099150158,3.1500000000000057,23,383
4846HQ,萨纳兰茶叶HQ,16.0,3.3166247903554,76.4,111.91889920831066,1.4649070577004013,20.0,1.0,-56.400000000000006,3.7750000000000004,60.400000000000006,20,915
4846NQ,萨纳兰茶叶NQ,12.75,7.013380069552769,15.2,2.993325909419153,0.19692933614599692,15.0,7.516648189186454,-0.1999999999999993,0.19215686274509802,2.4499999999999993,9,242
4847HQ,食盐HQ,19.25,2.0463381929681126,8.8,1.9390719429665315,0.22034908442801493,43.75,20.351596988934308,34.95,-0.5428571428571428,-10.45,43,692
4847NQ,食盐NQ,2.25,0.4330127018922193,4.8,1.8330302779823362,0.38188130791298674,8.5,1.5,3.7,1.1333333333333333,2.55,60,3436
4848HQ,枫糖HQ,20.0,4.527692569068709,95.8,7.909487973314076,0.08256250494064797,94.25,6.7592529172978875,-1.5499999999999972,3.79,75.8,92,908
4848NQ,枫糖NQ,12.5,6.06217782649107,90.6,13.108775686539152,0.14468847336135932,99.75,9.093266739736606,9.150000000000006,6.247999999999999,78.1,77,2301
4849HQ,枫糖浆HQ,9.75,6.7592529172978875,31.0,12.743625857659193,0.41108470508578043,24.25,6.796138609534093,-6.75,2.1794871794871793,21.25,82,1138
4849NQ,枫糖浆NQ,8.75,6.7592529172978875,24.0,5.830951894845301,0.24295632895188754,28.0,6.363961030678928,4.0,1.7428571428571429,15.25,110,4812
4850HQ,蜂蜜HQ,2.0,0.0,2.6,1.2000000000000002,0.46153846153846156,5.25,3.344772040064913,2.65,0.30000000000000004,0.6000000000000001,55,227
4850NQ,蜂蜜NQ,2.0,0.0,1.8,1.6000000000000003,0.8888888888888891,8.75,3.897114317029974,6.95,-0.09999999999999998,-0.19999999999999996,47,371
4852HQ,奶油HQ,3.0,0.0,51.6,16.906803364326443,0.3276512279908225,49.75,22.37604746151563,-1.8500000000000014,16.2,48.6,91,798
4852NQ,奶油NQ,11.5,9.5,68.6,41.49505994693826,0.6048842557862721,23.75,4.763139720814412,-44.849999999999994,4.965217391304347,57.099999999999994,82,3111
4853HQ,黄油HQ,14.75,4.14578098794425,57.0,43.77213725647858,0.7679322325697996,60.5,39.657912199206855,3.5,2.864406779661017,42.25,28,563
4853NQ,黄油NQ,8.5,3.774917217635375,19.2,1.5999999999999999,0.08333333333333333,21.0,0.0,1.8000000000000007,1.2588235294117647,10.7,50,3070
4854HQ,可可油HQ,2.0,0.0,79.4,64.97260961359025,0.8182948314054187,19.25,4.710360920354193,-60.150000000000006,38.7,77.4,37,111
4854NQ,可可油NQ,2.0,0.0,40.2,34.84479875103313,0.8667860385829137,67.25,66.06199739638517,27.049999999999997,19.1,38.2,27,462
4855HQ,可可粉HQ,2.5,0.5,6.8,1.469693845669907,0.21613144789263336,13.0,4.06201920231798,6.2,1.7199999999999998,4.3,14,35
4855NQ,可可粉NQ,2.0,0.0,3.2,0.39999999999999997,0.12499999999999999,9.0,2.345207879911715,5.8,0.6000000000000001,1.2000000000000002,21,966
